id,fieldname,text
18,story-title,Neveu du président sud-africain
18,story-subtitle,Clive Khulubuse Zuma
18,story-image-if-linked-person,Zuma_Story.png
18,story-narrative,"Clive Khulubuse Zuma a été autorisé à représenter Caprikat Limited, l’une des deux sociétés offshore ayant fait l’acquisition controversée de gisements de pétrole en République démocratique du Congo. A la fin de l’été 2010, alors que certains commencent à accuser publiquement ces sociétés ainsi que M. Zuma et d’autres personnalités, les autorités des îles Vierges britanniques demandent à Mossack Fonseca des informations sur M. Zuma que le cabinet d’avocats n’avait jusqu’alors pas en sa possession. La même année, Mossack Fonseca décide de mettre fin à sa collaboration avec les sociétés en question. M. Zuma et les représentants des sociétés réfutent les accusations et affirment que les contrats pétroliers étaient « plutôt avantageux » pour le gouvernement de la RDC."
18,story-narrative-summary,Société offshore accusée de contrats pétroliers douteux
18,story-biography,"Clive Khulubuse Zuma est le neveu du président sud-africain Jacob Zuma. On raconte que magnat du secteur minier mène grand train, cigare aux lèvres au volant de l’une de ses 19 voitures de collection. En juin 2015, un tribunal sud-africain a jugé M. Zuma personnellement responsable de la faillite d’une compagnie d’exploitation aurifère dont il était président, débâcle qui a entraîné la destruction de plus de 5 000 emplois. Au cours du procès, M. Zuma a réfuté toute responsabilité dans la faillite de cette compagnie."
18,story-category-code,1
18,story-priority,29
18,story-region-codes,3
18,story-country-1-code,ZAF
18,story-country-1-name,Afrique du Sud
18,story-document-1-title,BVI Financial Investigation Agency letter
18,story-document-1-url,https://www.documentcloud.org/documents/2778386-Zuma-Khulubusedoc1.html
18,data-person-1-name,Clive Khulubuse Zuma
18,data-person-1-description-if-politician,
18,data-person-1-relationship,Neveu
18,data-person-1-image,C_Zuma.png
18,data-person-1-viz-publish,1f2fa273
18,data-person-1-comment,"Un porte-parole de Fleurette, le propriétaire des deux sociétés, a déclaré que «la RDC beneficie enormement” de “l’investissement et de l’engagement a long terme"" et a noté ""des avantages considérables pour les collectivités locales."" Contacté à plusieurs reprises, M. Zuma n’a pas souhaité s’exprimer."
18,linked-person-name,Jacob Zuma
18,linked-person-description,Président de l'Afrique du Sud (depuis 2009)
18,linked-person-image,J_Zuma.png
18,linked-person-association,R
18,linked-person-association-text,Clive Khulubuse Zuma
19,story-title,Enfants du Premier ministre pakistanais
19,story-subtitle,"Mariam Safdar, Hasan et Hussain Nawaz Sharif"
19,story-image-if-linked-person,Sharif_Story.png
19,story-narrative,"Mariam, Hasan et Hussain, trois des enfants de l’ancien et actuel Premier ministre pakistanais Nawaz Sharif, ont été propriétaires ou ont eu procuration de plusieurs sociétés. Sa fille Mariam Safdar a été propriétaire Nielsen Enterprises Limited et de Nescoll Limited, sociétés immatriculées aux îles Vierges britanniques en 1994 et 1993. Le premier mandat de Nawaz Sharif en tant que Premier ministre a pris fin en 1993. Les sociétés possédaient « chacune un bien immobilier au Royaume-Uni mis à disposition de la famille » des propriétaires des sociétés. Hussain et Mariam ont signé un document daté de juin 2007 qui s’inscrivait dans le cadre d’une série de transactions pour laquelle Nescoll, Nielsen et une autre société ont emprunté un total de 13,8 M$ à la branche genevoise de Deutsche Bank, offrant les demeures londoniennes en garantie. En juillet 2014, les deux sociétés ont changé de représentant. Mossack Fonseca savait que Mariam Safdar était la fille de Nawaz Sharif, une « personnalité politiquement exposée », et s’est engagé à contrôler ses activités deux fois par an à partir de juillet 2012. Hasan Nawaz Sharif était quant à lui gérant de Hangon Property Holdings Limited, une société créée aux îles Vierges en février 2007 qui a racheté l’entreprise libérienne Cascon Holdings Establishment Limited pour environ 11,2 M$ en août 2007. Mossack Fonseca a mis fin à sa collaboration avec Hangon en raison du statut de « personnalité politiquement exposée » d’Hasan Nawaz Sharif."
19,story-narrative-summary,Des sociétés offshore détenaient des demeures au Royaume-Uni
19,story-biography,"La famille du Premier ministre pakistanais Nawaz Sharif, notamment trois de ses quatre enfants – Mariam, Hasan et Hussain – a toujours été très controversée, en raison de la fortune qu’elle s’est bâtie grâce à plusieurs entreprises dans les secteurs de l’acier, du sucre et du papier et à ses nombreuses propriétés immobilières à l’étranger. A différentes périodes, en fonction du parti politique au pouvoir, les Sharif, l’une des familles les plus riches du Pakistan, ont été accusés de corruption, de détention de biens illicites, d’évasion fiscale et de blanchiment d’argent. Ces accusations ont déjà valu à Mariam, à Hussain et à leur père d’être incarcérés ou de devoir s’exiler en Arabie saoudite ; en d’autres occasions, ils ont été acquittés. Lorsque de nouvelles allégations émergent en 2000, un membre de la famille les qualifie de « totalement infondées », affirmant qu’il s’agit « d’une famille très pieuse ». Hasan, installé à Londres depuis plus de 16 ans, et Hussain gèrent les affaires familiales depuis l’étranger. Il semblerait que Mariam soit pressentie pour reprendre les rênes du parti politique de son père."
19,story-category-code,1
19,story-priority,22
19,story-region-codes,6; 4
19,story-country-1-code,PAK
19,story-country-1-name,Pakistan
19,story-country-2-code,GBR
19,story-country-2-name,Royaume-Uni
19,story-document-1-title,"Mariam Safdar, beneficial owner of two offshore companies"
19,story-document-2-title,Mortgage signed by Mariam and Hussain Sharif
19,story-document-3-title,Company transferred shares were worth £5.5 millions to Hasan Sharif
19,story-document-1-url,https://www.documentcloud.org/documents/2781439-Sharif-familydoc1.html
19,story-document-2-url,https://www.documentcloud.org/documents/2779712-Sharif-familydoc2.html
19,story-document-3-url,https://www.documentcloud.org/documents/2771796-Sharif-familydoc5.html
19,data-person-1-name,Mariam Safdar
19,data-person-1-description-if-politician,
19,data-person-1-relationship,Fille
19,data-person-1-image,M_Safdar.png
19,data-person-1-viz-publish,b9772e91
19,data-person-1-comment,"Contactés à plusieurs reprises, les enfants de Nawaz Sharif n’ont pas souhaité s’exprimer."
19,data-person-2-name,Hasan Nawaz Sharif
19,data-person-2-description-if-politician,
19,data-person-2-relationship,Fils
19,data-person-2-image,Hasan_N_Sharif.png
19,data-person-2-viz-publish,b9772e91
19,data-person-2-comment,
19,data-person-3-name,Hussain Nawaz Sharif
19,data-person-3-description-if-politician,
19,data-person-3-relationship,Fils
19,data-person-3-image,H_N_Sharif.png
19,data-person-3-viz-publish,dc855015
19,data-person-3-comment,
19,linked-person-name,Nawaz Sharif
19,linked-person-description,"Premier ministre du Pakistan (1990-1993, 1997-1999 et depuis 2013)"
19,linked-person-image,N_Sharif.png
19,linked-person-association,R
19,linked-person-association-text,"Mariam Safdar, Hasan and Hussain Nawaz Sharif"
20,story-title,Fils de l’ancien président égyptien
20,story-subtitle,Alaa Mubarak
20,story-image-if-linked-person,Mubarak_Story.png
20,story-narrative,"Alaa Mubarak (Alaa Moubarak) a été propriétaire de Pan World Investments Inc., société immatriculée aux îles Vierges britanniques et gérée par Crédit Suisse. En 2011, année durant laquelle son père démissionne de la présidence égyptienne et est arrêté avec Alaa et un autre de ses fils, les autorités des îles Vierges demandent à Mossack Fonseca de geler les avoirs de Pan World, conformément à une décision européenne. En 2013, Mossack Fonseca écope d’une amende de 37 500 $ pour avoir omis de classer Alaa Mubarak dans la catégorie « client à haut risque ». Le cabinet a reconnu en interne que le fait qu’Alaa Mubarak n’ait pas été identifié à temps montrait que ses procédures étaient « gravement défaillantes ». Crédit Suisse a en revanche indiqué à Mossack Fonseca que les activités de Pan World (« un investissement avec HIG Venture Fund » et un compte de caisse au sein de la banque) n’enfreignaient pas les mesures de gel des avoirs prises par la Suisse à l’encontre de M. Mubarak (Moubarak). En 2014, une deuxième agence des îles Vierges a ouvert une enquête sur Mossack Fonseca et Pan World. Les employés ont reconnu en interne qu’ils pouvaient « à nouveau être pris en défaut ». Soulignant qu’il avait « un contrôle très limité » sur la société de M. Mubarak (Moubarak), le cabinet d’avocats a cessé de la représenter en avril 2015."
20,story-narrative-summary,Une société offshore a fait l’objet d’une enquête des autorités financières
20,story-biography,"Homme d’affaires fortuné, Alaa Mubarak (Alaa Moubarak) est le fils aîné du président égyptien déchu Hosni Mubarak (Hosni Moubarak). En avril 2011, deux mois après sa démission de la présidence face à la révolte populaire, Hosni Mubarak (Hosni Moubarak) et son deuxième fils, Gamal, sont incarcérés. Ils seront condamnés en mai 2015 à trois ans de prison pour avoir détourné des millions de dollars de fonds publics afin de financer la rénovation d’un palace familial. Tenant compte du temps déjà passé en détention préventive, la cour d’assises du Caire libère Alaa et Gamal en octobre 2015. Les deux frères doivent encore répondre d’accusations de délit d’initié. Leur père reste détenu dans un hôpital militaire."
20,story-category-code,1
20,story-priority,20
20,story-region-codes,3
20,story-country-1-code,EGY
20,story-country-1-name,Egypte
20,story-document-1-title,Passport of Alaa Mubarak
20,story-document-2-title,BVI Financial Services Commission freezes the family's assets
20,story-document-3-title,Mossack Fonseca letter to Financial Investigation Agency
20,story-document-1-url,https://www.documentcloud.org/documents/2779795-Mubarak-Alaadoc1.html
20,story-document-2-url,https://www.documentcloud.org/documents/2771789-Mubarak-Alaadoc2.html
20,story-document-3-url,https://www.documentcloud.org/documents/2778387-Mubarak-Alaadoc3.html
20,data-person-1-name,Alaa Mubarak
20,data-person-1-description-if-politician,
20,data-person-1-relationship,Fils
20,data-person-1-image,A_Mubarak.png
20,data-person-1-viz-publish,c52c6975
20,data-person-1-comment,"Contacté à plusieurs reprises, M. Mubarak (Moubarak) n’a pas souhaité s’exprimer."
20,linked-person-name,Hosni Mubarak
20,linked-person-description,Président de l'Egypte (1981-2011)
20,linked-person-image,H_Mubarak.png
20,linked-person-association,R
20,linked-person-association-text,Alaa Mubarak
21,story-title,Ancien Premier ministre du Qatar
21,story-subtitle,Hamad bin Jassim bin Jaber Al Thani
21,story-image-if-linked-person,
21,story-narrative,"En 2002, Hamad bin Jassim bin Jaber Al Thani (Hamad ben Jassem al-Thani) a acheté une société dans les îles Vierges britanniques et trois dans les Bahamas. Par l’intermédiaire de ces sociétés, il a acquis une participation et des postes d’amarrage dans le port espagnol de Palma de Majorque, et gérait l’Al Mirqab, son yacht de luxe d’une valeur de 300 M$. M. Jaber Al Thani est devenu administrateur de ces sociétés en 2004, avant de les dissoudre quelques années plus tard. En 2011, période à laquelle que le Qatar commençait à investir dans des sociétés luxembourgeoises, M. Jaber Al Thani a acquis quatre sociétés panaméennes afin de bénéficier de comptes en banque dans le Grand-Duché, dont deux qu’il partageait avec l’émir du Qatar de l’époque, Hamad bin Khalifa Al Thani (Hamad ben Khalifa al-Thani), comme en attestent des documents datés de juillet 2013."
21,story-narrative-summary,Société offshore utilisée pour la gestion d’un yacht à 300 M$
21,story-biography,"En l’espace de six ans, Hamad bin Jassim bin Jaber Al Thani a occupé trois fonctions de premier plan : Premier ministre, ministre des Affaires étrangères et directeur de l’Autorité des investissements du Qatar, l’un des fonds d’investissement souverain les plus riches au monde. Sa nomination au poste de Premier ministre en 2007 a renforcé son statut d’interlocuteur principal pour des questions allant des guerres en Syrie et en Afghanistan aux fusions d’entreprises et autres opérations commerciales. Le cheikh milliardaire, qui figurait sur la liste des 100 personnalités les plus influentes du magazine Time en 2012, a démissionné de ses fonctions après l’arrivée au pouvoir d’un nouvel émir en 2013, mais ne s’est jamais départi de son caractère impétueux ni de son redoutable sens des affaires."
21,story-category-code,0
21,story-priority,6
21,story-region-codes,5; 6
21,story-country-1-code,QAT
21,story-country-1-name,Qatar
21,story-document-1-title,Al Thani's passport
21,story-document-2-title,Share certificate for Rienne
21,story-document-3-title,Yalis S.A. board meeting
21,story-document-4-title,Share certificate for Yalis
21,story-document-5-title,
21,story-document-1-url,https://www.documentcloud.org/documents/2778398-Al-Thani-Hamaddoc1.html
21,story-document-2-url,https://www.documentcloud.org/documents/2778406-Al-Thani-Hamaddoc3.html
21,story-document-3-url,https://www.documentcloud.org/documents/2771778-Al-Thani-Hamaddoc4.html
21,story-document-4-url,https://www.documentcloud.org/documents/2778408-Al-Thani-Hamaddoc5.html
21,story-document-5-url,
21,data-person-1-name,Hamad bin Jassim bin Jaber Al Thani
21,data-person-1-description-if-politician,Premier ministre (2007-2013) ; ministre des Affaires étrangères (1992-2013)
21,data-person-1-relationship,
21,data-person-1-image,H_Al_Thani.png
21,data-person-1-viz-publish,3e6598d4
21,data-person-1-comment,Un avocat d'Al Thani a indiqué lors d'une interview téléphonique qu'il n'avait « pas le droit » de répondre aux questions qui lui été posées car il était « tenu par le secret professionnel ».
22,story-title,Proche du président de l’Autorité palestinienne
22,story-subtitle,Mohammad Mustafa
22,story-image-if-linked-person,
22,story-narrative,"M. Mustafa est administrateur de la société Arab Palestinian Investment (Holding) Company Ltd. (APIC Holding) depuis mars 2006. Créée dans les îles Vierges britanniques en 1994, APIC Holding est la maison mère de la société homonyme Arab Palestinian Investment Company (APIC), fondée la même année par des hommes d’affaires saoudiens et palestiniens afin d’acheminer « des fonds et investissements depuis le monde arabe vers la Palestine ». Un an avant de devenir administrateur d’APIC Holding, M. Mustafa était devenu PDG du fonds souverain palestinien (Palestine Investment Fund), l’un des nombreux actionnaires d’APIC Holding. En juillet 2013, les administrateurs d’APIC Holding ont changé son statut juridique pour celui de société ouverte à responsabilité limitée et, en mars 2014, APIC a fait son entrée à la bourse palestinienne."
22,story-narrative-summary,Un fonds d’investissement offshore transfère de l’argent des pays arabes vers la Palestine
22,story-biography,"Mohammad Mustafa, président du fonds souverain palestinien (Palestine Investment Fund), est un proche ami du président de l’Autorité palestinienne Mahmoud Abbas depuis la prise de pouvoir du Hamas dans la bande de Gaza en 2007. Ancien cadre supérieur de la Banque mondiale, M. Mustafa entre au gouvernement palestinien en 2013 en tant que vice-Premier ministre en charge des affaires économiques. Un an plus tard, il occupe deux fonctions (vice-Premier ministre et ministre de l’Economie nationale) jusqu’à sa démission en mars 2015. A cette époque, il est chargé de la reconstruction de Gaza après les 50 jours de guerre de l’été 2014. Le magazine Foreign Policy a dit de lui qu’il était « l’homme le plus important de l’économie palestinienne »."
22,story-category-code,2
22,story-priority,31
22,story-region-codes,5; 6
22,story-country-1-code,PSE
22,story-country-1-name,Palestine
22,story-country-2-code,JOR
22,story-country-2-name,Jordanie
22,story-document-1-title,Mostafa's passport
22,story-document-2-title,Consent to act as director
22,story-document-3-title,
22,story-document-1-url,https://www.documentcloud.org/documents/2778416-Mustafa-Mohammaddoc1.html
22,story-document-2-url,https://www.documentcloud.org/documents/2778420-Mustafa-Mohammaddoc2.html
22,story-document-3-url,
22,data-person-1-name,Mohammad Mustafa
22,data-person-1-description-if-politician,Vice-Premier ministre palestinien et ministre de l’Economie nationale (2014-2015) ; vice-Premier ministre en charge des affaires économiques (2013-2014)
22,data-person-1-relationship,
22,data-person-1-image,M_Mustafa.png
22,data-person-1-viz-publish,0dae973f
22,data-person-1-comment,"Mohammad Mustafa a confirmé être, depuis 2006, membre du conseil d’administration d’Arab Palestinian Investment Co., une société cotée en bourse au sein de laquelle il représente la participation détenue par le fonds souverain palestinien. Il a démissionné de ses fonctions d’administrateur lors de son entrée au gouvernement palestinien, qu’il a quitté en 2015 avant d’y revenir en février 2016. Il a indiqué que tous ses mandats étaient « approuvés par toutes les autorités compétentes, conformément à la législation en vigueur en Palestine »."
23,story-title,Ancien Premier ministre ukrainien condamné
23,story-subtitle,Pavlo Lazarenko
23,story-image-if-linked-person,
23,story-narrative,"Pavlo Lazarenko et ses sociétés offshore ont fait l’objet d’enquêtes policières dès 1998, année au cours de laquelle la police des îles Vierges britanniques a mené trois perquisitions chez Mossack Fonseca. Deux d’entre elles, dont les mandats citaient les noms de Pavlo Lazarenko, de la future présidente ukrainienne Yulia Tymoshenko (Ioulia Tymochenko) et de son époux, visaient à trouver des informations sur Metalsrussia Corp Ltd et Southeast Asia Metal Limited. Lors de la troisième perquisition, les policiers cherchaient des informations relatives à « une enquête sur des infractions impliquant le détournement de biens publics et des contrefaçons en lien avec Bainfield Company Ltd » ainsi que des renseignements sur Bassington Ltd. Pavlo Lazarenko était actionnaire de ces deux sociétés depuis le milieu des années 1990. Il a été reconnu coupable de blanchiment d’argent en juin 2000 en Suisse ainsi qu’en 2004 aux Etats-Unis, où il a été condamné à neuf ans de prison, une peine qui sera ensuite réduite à 97 mois. L’administration américaine cherche toujours à récupérer 250 M$ sur ses comptes offshore."
23,story-narrative-summary,Ses sociétés offshore ont fait l’objet de plusieurs enquêtes pour corruption
23,story-biography,"Pavlo Lazarenko, qui figure sur la liste des dix hommes politiques les plus corrompus au monde de Transparency International, a passé huit années incarcéré ou assigné à résidence aux Etats-Unis après sa condamnation en 2004 pour blanchiment d’argent et association de malfaiteurs. Les procureurs l’ont accusé d’avoir dérobé au moins 200 M$ à l’époque où il contrôlait une grande partie de l’économie ukrainienne, notamment grâce à de juteux contrats liés au gaz naturel, et d’avoir blanchi 114 M$ par l’intermédiaire de banques américaines. Environ un an après sa sortie de prison en 2012, l’administration américaine a saisi ses biens en guise de règlement d’une partie de ses amendes, notamment une lithographie de Picasso et une villa californienne autrefois occupée par l’acteur Eddie Murphy. La Suisse a quant à elle saisi 6,6 M$ que Pavlo Lazarenko avait dissimulé chez elle et l’a condamné par contumace pour blanchiment d’argent en 2000."
23,story-category-code,0
23,story-priority,11
23,story-region-codes,4
23,story-country-1-code,UKR
23,story-country-1-name,Ukraine
23,story-document-1-title,Search warrant for Bassington
23,story-document-2-title,Search warrant for Southeast
23,story-document-3-title,Search warrant for Metalsrussia
23,story-document-1-url,https://www.documentcloud.org/documents/2778424-Lazarenko-Pavlodoc1.html
23,story-document-2-url,https://www.documentcloud.org/documents/2778426-Lazarenko-Pavlodoc2.html
23,story-document-3-url,https://www.documentcloud.org/documents/2778428-Lazarenko-Pavlodoc3.html
23,data-person-1-name,Pavlo Lazarenko
23,data-person-1-description-if-politician,"Premier ministre de l’Ukraine, (1996-1997) ; ministre de l’Energie [vice-Premier ministre en charge des questions énergétiques], (1995-1996)."
23,data-person-1-relationship,
23,data-person-1-image,P_Lazarenko.png
23,data-person-1-viz-publish,4c5d558e
23,data-person-1-comment,"Contacté à plusieurs reprises, l'avocat pénal de M. Lazarenko n’a pas souhaité s’exprimer."
24,story-title,Ancien membre de la Chambre des lords
24,story-subtitle,Michael Ashcroft
24,story-image-if-linked-person,
24,story-narrative,"Belize Corporate Services (BCS), filiale de la société de Michael Ashcroft BCB Holdings, a tout d’abord fait appel à Mossack Fonseca pour fournir des sociétés écrans à ses clients en 2006, époque à laquelle Michael Ashcroft siégeait à la Chambre des lords britannique. BCS possède également Belize Bank International et Belize Bank Limited. En 2006, Belize Bank propose à Mossack Fonseca de « faire des affaires ensemble ». Un e-mail envoyé en novembre 2013 indique que Belize Bank International a fondé une nouvelle société dont les propriétaires ne sont autres que Jurgen Mossack et Ramón Fonseca, fondateurs du cabinet panaméen, et leur partenaire Christopher Zollinger. Le nouveau cabinet, baptisé M.F. & Co. (Belize) Limited, a aidé BCS à ouvrir des sociétés et lui a servi de représentant au Belize."
24,story-narrative-summary,Une société offshore représentait Mossack Fonseca au Belize
24,story-biography,"Michael Ashcroft, l’un des hommes les plus fortunés du Royaume-Uni, a une belle carrière à son actif : entrepreneur, il créé la société de sécurité ADT, qu’il revendra pour plusieurs milliards de dollars ; investisseur, il redresse une société de nettoyage en faillite ; auteur, il publie des ouvrages sur l’héroïsme militaire et un livre quelque peu racoleur sur le Premier ministre David Cameron ; enquêteur, il a révolutionné le sondage d’opinion auprès de l’électorat britannique. En 2010, Michael Ashcroft fait scandale en révélant qu’en tant que résident permanent du Belize, il est exempté de certains impôts sur le revenu britanniques. En 2015, il devient actionnaire majoritaire de deux banques offshore dont certains clients américains sont soupçonnés d’évasion fiscale."
24,story-category-code,2
24,story-priority,53
24,story-region-codes,4; 2
24,story-country-1-code,GBR
24,story-country-1-name,Royaume-Uni
24,story-country-2-code,BLZ
24,story-country-2-name,Belize
24,story-document-1-title,BCB Holdings Limited. Image from Michael Ashcroft's website
24,story-document-2-title,"Belize Bank International's Due Dilligence for Fonseca, Mossack and others."
24,story-document-1-url,https://www.documentcloud.org/documents/2782931-Ashcroft-Michaeldoc1.html
24,story-document-2-url,https://www.documentcloud.org/documents/2782972-Ashcroft-Michaeldoc2re.html
24,data-person-1-name,Michael Ashcroft
24,data-person-1-description-if-politician,"Membre de la Chambre des lords britannique, 2000-2015 ; vice-président du parti conservateur, 2005-2010."
24,data-person-1-relationship,
24,data-person-1-image,M_Ashcroft.png
24,data-person-1-viz-publish,76b10fb8
24,data-person-1-comment,"M. Ashcroft a fait savoir par l'intermédiaire d'une réponse écrite d'Alan Kilkenny qu'il était « totalement faux » que Lord Ashcroft avait été « partenaire » ou « fait des affaires » avec Mossack Fonseca, « soit personnellement, soit par l'intermédiaire d'une quelconque structure liée à lui ». « Ces allégations sont complètement fausses, et les évènements décrits n'ont jamais eu lieu. Ces documents sur lesquels vous appuyez vos allégations n'existent pas, ou ont été falsifiés », a-t-il indiqué."
25,story-title,Ministre angolais du pétrole
25,story-subtitle,José Maria Botelho de Vasconcelos
25,story-image-if-linked-person,
25,story-narrative,"Le 6 mars 2002, alors que Jose Maria Botelho de Vasconcelos est ministre du Pétrole pour la première fois, il est également l’une des deux personnes à avoir procuration pour Medea Investments Limited, une société qui estime sa propre valeur à 1 M$. La société est immatriculée le 13 septembre 2001 à Niue (une petite île du Pacifique), transférée aux Samoa en 2006 et fermée le 16 février 2009. À Niue comme aux Samoa, le capital de la société était divisé en actions au porteur, qui appartiennent à quiconque se trouve physiquement en leur possession et rendent l’actionnariat plus opaque. En octobre 2007, Medea Investments Limited (Samoa) était l’une des deux sociétés actionnaires de l’entreprise new-yorkaise Blue Nile Consulting LLC."
25,story-narrative-summary,Recours à une société offshore dès son premier mandat de ministre du Pétrole
25,story-biography,"José Maria Botelho de Vasconcelos est le ministre angolais du Pétrole depuis 2008. Ingénieur de formation, il a travaillé pendant plusieurs années pour la compagnie pétrolière nationale angolaise Sonangol. Il avait déjà été ministre du Pétrole une première fois entre 1999 et 2002, avant de devenir ministre de l’Energie et de l’Eau. Il a de nouveau été nommé ministre du Pétrole en 2008, et a présidé l’Organisation des pays exportateurs de pétrole (OPEC) en 2009."
25,story-category-code,2
25,story-priority,39
25,story-region-codes,3
25,story-country-1-code,AGO
25,story-country-1-name,Angola
25,story-document-1-title,Power of Attorney
25,story-document-1-url,https://www.documentcloud.org/documents/2780533-Botelho-Josedoc1.html
25,data-person-1-name,José Maria Botelho de Vasconcelos
25,data-person-1-description-if-politician,Ministre angolais du Pétrole (1999-2002) - (depuis 2008) ; ministre de l’Energie et de l’Eau (2002-2008).
25,data-person-1-relationship,
25,data-person-1-image,J_Botelho.png
25,data-person-1-viz-publish,11e056dd
25,data-person-1-comment,"Contacté à plusieurs reprises, M. Botelho de Vasconcelos n’a pas souhaité s’exprimer."
26,story-title,Ancien directeur d'une banque d'Etat panaméenne
26,story-subtitle,Riccardo Francolini
26,story-image-if-linked-person,
26,story-narrative,"En janvier 2015, Mossack Fonseca cesse de représenter deux sociétés offshore détenues par Riccardo Francolini, qu’elle classe dans la catégorie « personnalité politiquement exposée ». Il était l’unique actionnaire de Jamefield Investment, immatriculée aux îles Vierges britanniques en juillet 2014. Il était également président, et copropriétaire avec son épouse Iraida García, de Gladden Corporation, immatriculée aux Bahamas en 1998."
26,story-narrative-summary,Détenait des sociétés offshore alors qu’il participait à la gestion d’entreprises publiques
26,story-biography,"Riccardo Francolini, qui fait partie de l’entourage direct de l’ancien président panaméen Ricardo Martinelli, a été employé ou administrateur de trois entreprises publiques, notamment de la banque Caja de Ahorros. D’après les médias, il est soupçonné d’avoir perçu au moins 500 000 dollars dans le cadre d’un système de pots-de-vin impliquant le président Martinelli et ses associés, en lien avec un contrat portant sur un projet d’irrigation avorté. Aucune charge n’a été retenue contre Riccardo Francolini. Il a également été partenaire du président Martinelli au sein de la chaîne de télévision privée panaméenne NEXtv."
26,story-category-code,2
26,story-priority,36
26,story-region-codes,2
26,story-country-1-code,PAN
26,story-country-1-name,Panama
26,story-document-1-title,Sole shareholder of Jamefield Investment
26,story-document-2-title,
26,story-document-1-url,https://www.documentcloud.org/documents/2774086-Francolini-Riccardodoc1.html
26,story-document-2-url,
26,data-person-1-name,Riccardo Francolini
26,data-person-1-description-if-politician,"Président de l’établissement bancaire public Caja de Ahorros (2009-2014), vice-président de l’autorité aéroportuaire publique Aeropuerto Internacional Tocumen S.A (2009-2014)."
26,data-person-1-relationship,
26,data-person-1-image,R_Francolini.png
26,data-person-1-viz-publish,7bd18698
26,data-person-1-comment,"Contacté à plusieurs reprises, M. Francolini n’a pas souhaité s’exprimer."
27,story-title,Président argentin
27,story-subtitle,Mauricio Macri
27,story-image-if-linked-person,
27,story-narrative,"Mauricio Macri, son père Francisco et son frère Mariano ont été administrateurs de Fleg Trading Ltd, une société immatriculée aux Bahamas en 1998 et dissoute en janvier 2009. Dans ses déclarations de patrimoine en 2007 et 2008, lorsqu’il était maire de Buenos Aires, Macri n’a pas indiqué ses liens avec Fleg Trading. Il a déclaré un compte à la banque Merrill Lynch aux Etats-Unis contenant 2,9 M$ en 2007 et 1,9 M$ en 2008. Il a également déclaré 158 000 $ d’avoirs étrangers en 2008, sans préciser leur source ni leur localisation."
27,story-narrative-summary,Société offshore dirigée par sa famille
27,story-biography,"Le président argentin Mauricio Macri semblait destiné à une carrière dans les affaires, gravissant les échelons sous la tutelle de son père, l’important homme d’affaires d’origine italienne Francisco Macri. Cependant, en 1991, il est enlevé par des policiers fédéraux qui demandent une rançon – un tournant qui le conduit à s’engager en politique. Après trois mandats à la tête du célèbre club de foot de Boca Juniors, il fonde le parti de centre droit Compromiso para el Cambio (Compromis pour le changement). Il représente Buenos Aires au Congrès de 2005 à 2007, avant d’être élu maire de la ville en 2007 puis, de justesse, président de l’Argentine en 2015, après avoir promis de libéraliser l’économie et d’éliminer la corruption."
27,story-category-code,0
27,story-priority,1
27,story-region-codes,2
27,story-country-1-code,ARG
27,story-country-1-name,Argentine
27,story-document-1-title,Fleg Trading directorship in 1998
27,story-document-2-title,Macri's asset declaration 2008
27,story-document-3-title,Macri's asset declaration 2009
27,story-document-1-url,https://www.documentcloud.org/documents/2771691-Macri-Mauriciodoc1.html
27,story-document-2-url,https://www.documentcloud.org/documents/2782161-Macri-Mauriciodoc2.html
27,story-document-3-url,https://www.documentcloud.org/documents/2782162-Macri-Mauriciodoc3.html
27,data-person-1-name,Mauricio Macri
27,data-person-1-description-if-politician,Président de l’Argentine (depuis décembre 2015) ; maire de Buenos Aires (2007-2015)
27,data-person-1-relationship,
27,data-person-1-image,M_Macri.png
27,data-person-1-viz-publish,52815807
27,data-person-1-comment,"Le porte-parole officiel de Mauricio Macri, Ivan Pavlovsky, affirme que le président argentin n’a pas déclaré Fleg Trading Ltd. dans son patrimoine car il n’avait pas de participation dans le capital de cette société. Celle-ci, utilisée pour prendre part à des activités au Brésil, était liée au groupe d’affaires de sa famille. « C’est pour cela que Mauricio Macri en a été administrateur », a-t-il indiqué, en réaffirmant que ce dernier n’en était pas actionnaire."
28,story-title,Parlementaire britannique
28,story-subtitle,Pamela Sharples
28,story-image-if-linked-person,
28,story-narrative,"En 1995, Pamela Sharples est devenue l’unique actionnaire de Nunswell Investments Limited, société immatriculée aux Bahamas dont elle s’est servie pour faire des investissements. En 2001, son fils David Richard Sharples est également actionnaire et administrateur. Pamela Sharples ne travaillait pas directement avec Mossack Fonseca ; elle gérait sa société par l’intermédiaire de l’employé d’un cabinet d’avocat britannique qui était également administrateur, ainsi que du comptable d’une autre entreprise. Elle communiquait avec eux via son adresse électronique parlementaire officielle. Fin 2013, ils lui suggèrent de repousser, si elle n’a pas besoin des fonds, une distribution de dividende depuis son compte lié à Nunswell afin de différer le règlement de l’impôt auquel l’opération sera soumise. Les documents ne précisent pas si Pamela Sharples a suivi cette suggestion."
28,story-narrative-summary,Société des Bahamas utilisée pour des investissements
