id,fieldname,text
20,data-person-1-image,A_Mubarak.png
20,data-person-1-viz-publish,c52c6975
20,data-person-1-comment,Mubarak hat auf Anfragen nicht reagiert.
20,linked-person-name,Hosni Mubarak
20,linked-person-description,Ägyptischer Präsident (1981–2011)
20,linked-person-image,H_Mubarak.png
20,linked-person-association,R
20,linked-person-association-text,Alaa Mubarak
23,story-title,Der Ex-Premierminister der Ukraine
23,story-subtitle,Pavlo Lazarenko
23,story-image-if-linked-person,
23,story-narrative,"Pavlo Lasarenko hatte mehrere Offshore-Firmen. Diese waren 1998 Ziel von Ermittlungen der Strafverfolgungsbehörde der Britischen Jungferninseln (BVI). Die Polizei der BVI stellte drei Durchsuchungsbefehle für die Anwaltskanzlei Mossack Fonseca (MF) aus. Zwei davon suchten Informationen zu Metalsrussia Corp Ltd und Southeast Asia Metal Limited, wobei die Namen Lasarenko und Julija Timoschenko, die spätere Präsidentin der Ukraine und deren Ehemann, im Dokument standen. Der dritte betraf «eine Strafuntersuchung wegen Veruntreuung von staatlichen oder öffentlichen Eigentums und Fälschung in Bezug auf Bainfield Company Ltd». Lasarenko war in der Mitte der 1990er-Jahre Aktionär dieser Firma. Die US-Behörde sucht noch immer 250 Millionen Dollar von seinen Offshore-Konten."
23,story-narrative-summary,Lasarenkos Offshore-Firmen waren Teil mehrerer Korruptionsuntersuchungen
23,story-biography,"Pavlo Lasarenko wurde von Transparency International zu den zehn korruptesten Politiker der Welt erkoren. 2004 wurde er wegen Geldwäscherei und Verschwörung verurteilt. Die Staatsanwaltschaft sagte, dass er mindestens 200 Millionen Dollar gestohlen hätte, als er einen Grossteil der ukrainischen Wirtschaft kontrolliert habe – er habe dies vor allem über lukrative Erdgasverträge getan. 114 Millionen Dollar habe er über US-Banken gewaschen. Ein Jahr nach seiner Entlassung 2012 haben die US-Behörden seinen Besitz beschlagnahmt, um die ausstehenden Geldbussen einzuholen. Darunter waren eine Picasso-Lithographie und ein kalifornisches Herrenhaus, das mal vom Schauspieler Eddie Murphy bewohnt wurde. Die Schweiz beschlagnahmte 6,6 Millionen Dollar, die Lasarenko gebunkert hatte und verurteilte ihn im Jahr 2000 in Abwesenheit der Geldwäscherei."
23,story-category-code,0
23,story-priority,11
23,story-region-codes,4
23,story-country-1-code,UKR
23,story-country-1-name,Ukraine
23,story-document-1-title,Search warrant for Bassington
23,story-document-2-title,Search warrant for Southeast
23,story-document-3-title,Search warrant for Metalsrussia
23,story-document-1-url,https://www.documentcloud.org/documents/2778424-Lazarenko-Pavlodoc1.html
23,story-document-2-url,https://www.documentcloud.org/documents/2778426-Lazarenko-Pavlodoc2.html
23,story-document-3-url,https://www.documentcloud.org/documents/2778428-Lazarenko-Pavlodoc3.html
23,data-person-1-name,Pavlo Lazarenko
23,data-person-1-description-if-politician,Premierminister der Ukraine (1996–1997); Energieminister (1995–1996)
23,data-person-1-relationship,
23,data-person-1-image,P_Lazarenko.png
23,data-person-1-viz-publish,4c5d558e
23,data-person-1-comment,Lasarenkos Strafverteidiger hat auf Anfragen nicht reagiert.
25,story-title,Der angolanische Minister für Erdöl
25,story-subtitle,José Maria Botelho de Vasconcelos
25,story-image-if-linked-person,
25,story-narrative,"Am 6. März 2002 erhielt José Maria Botelho de Vasconcelos die Vollmacht für Medea Investments Limited, ein Unternehmen, das den eigenen Wert auf eine Million Dollar ansetzte. Die Offshore-Firma wurde am 13. September 2001 in Niue eingetragen und 2006 nach Samoa verschoben. 2009 wurde sie aufgelöst. In beiden Ländern gab die Firma Inhaber-Aktien aus, eine Strategie, um die Namen der Eigentümer geheim zu halten."
25,story-narrative-summary,Botelho hatte die Vollmacht über eine Offshore-Firma während seiner ersten Amtszeit als Minister für Erdöl.
25,story-biography,"José Maria Botelho de Vasconcelos ist seit 2008 Minister für Erdöl in Angola. Der Ingenieur arbeitete seit Jahren bei der staatlichen Ölfirma Sonangol. Zum erstenmal Minister für Erdöl war er 1999 bis 2002, danach Minister für Energie und Wasser. 2008 wurde er wieder Minister für Erdöl, und war 2009 Präsident der Organisation Erdöl exportierender Länder (Opec)."
25,story-category-code,2
25,story-priority,39
25,story-region-codes,3
25,story-country-1-code,AGO
25,story-country-1-name,Angola
25,story-document-1-title,Power of Attorney
25,story-document-1-url,https://www.documentcloud.org/documents/2780533-Botelho-Josedoc1.html
25,data-person-1-name,José Maria Botelho de Vasconcelos
25,data-person-1-description-if-politician,Minister für Erdöl in Angola (1999–2002 und 2008 bis heute); Minister für Energie und Wasser in Angola; Präsident der OPEC (2009)
25,data-person-1-relationship,
25,data-person-1-image,J_Botelho.png
25,data-person-1-viz-publish,11e056dd
25,data-person-1-comment,Botelho de Vasconcelos hat auf Anfragen nicht reagiert.
26,story-title,"Der ehemalige Vorsitzender der staatlichen Bank, Panama"
26,story-subtitle,Riccardo Francolini
26,story-image-if-linked-person,
26,story-narrative,"Riccardo Francolini war Präsident und Mitinhaber – zusammen mit seiner Frau Iraida García – von Gladden Corporation, die 1998 in den Bahamas eingetragen wurde. Ausserdem war er einziger Aktieninhaber von Jamefield Investment, die im Juli 2014 in den Britischen Jungferninseln (BVI) eingetragen wurde. Im Januar 2015 kündigte die Anwaltskanzlei Mossack Fonseca ihre Dienste für die zwei Offshore-Firmen von Francolini, da er eine politisch exponierte Person sei."
26,story-narrative-summary,"Francolini besass Offshore-Firmen, als er in führenden Positionen für staatliche Firmen arbeitete."
26,story-biography,"Francolini war in leitenden Positionen von drei staatlich betriebenen Unternehmen, darunter der Bank Caja de Ahorros. Ausserdem gehörte er zum inneren Kreis des früheren Präsidenten von Panama, Ricardo Martinelli. Laut Medienberichten wird er verdächtigt, mindestens eine halbe Million Dollar als Bestechungsgelder angenommen zu haben – angeblich aus einem grossen Bestechungssystem rund um ein gescheitertes Bewässerungsprojekt, worin auch Martinelli und seine Vertrauten verstrickt sein sollen. Anklage wurde nicht erhoben."
26,story-category-code,2
26,story-priority,36
26,story-region-codes,2
26,story-country-1-code,PAN
26,story-country-1-name,Panama
26,story-document-1-title,Sole shareholder of Jamefield Investment
26,story-document-2-title,
26,story-document-1-url,https://www.documentcloud.org/documents/2774086-Francolini-Riccardodoc1.html
26,story-document-2-url,
26,data-person-1-name,Riccardo Francolini
26,data-person-1-description-if-politician,Vorsitzender der staatlichen Bank Caja de Ahorros (2009–2014); Vizepräsident der staatlichen Flughafenbehörde Aeropuerto Internacional Tocumen S.A. (2009–2014)
26,data-person-1-relationship,
26,data-person-1-image,R_Francolini.png
26,data-person-1-viz-publish,7bd18698
26,data-person-1-comment,Francolini hat auf Anfragen nicht reagiert.
27,story-title,Der Präsident von Argentinien
27,story-subtitle,Mauricio Macri
27,story-image-if-linked-person,
27,story-narrative,"Mauricio Macri, Vater Francisco und Bruder Mariano waren die Direktoren von Fleg Trading Ltd., 1998 eingetragen in den Bahamas, im Januar 2009 aufgelöst. Gemäss Recherchen argentinischer Journalisten hat Macri während seiner Zeit als Bürgermeister von Buenos Aires seine Verbindung zu Fleg Trading in den Vermögenserklärungen 2007 und 2008 nicht angegeben. Er gab allerdings ein Konto bei Merrill Lynch in USA an mit 2,9 Millionen Dollar im Jahr 2007 und 1,9 Millionen Dollar im Jahr 2008. Ausserdem deklarierte er 158'000 Dollar Auslandsvermögen, ohne deren Herkommen weiter zu präzisieren."
27,story-narrative-summary,Die Offshore-Firma war ein Familienangelegenheit.
27,story-biography,"Macri gründete die Mitte-rechts-Partei Commitment to Change. Ab 2007 war er Bürgermeister von Buenos Aires. 2015 wurde er zum Präsidenten gewählt mit dem Versprechen, dass er die Wirtschaft liberalisieren und die Korruption eliminieren wolle."
27,story-category-code,0
27,story-priority,1
27,story-region-codes,2
27,story-country-1-code,ARG
27,story-country-1-name,Argentinien
27,story-document-1-title,Fleg Trading directorship in 1998
27,story-document-2-title,Macri's asset declaration 2008
27,story-document-3-title,Macri's asset declaration 2009
27,story-document-1-url,https://www.documentcloud.org/documents/2771691-Macri-Mauriciodoc1.html
27,story-document-2-url,https://www.documentcloud.org/documents/2782161-Macri-Mauriciodoc2.html
27,story-document-3-url,https://www.documentcloud.org/documents/2782162-Macri-Mauriciodoc3.html
27,data-person-1-name,Mauricio Macri
27,data-person-1-description-if-politician,Präsident von Argentinien (Dezember 2015 bis heute); Bürgermeister von Buenos Aires (2007–2015)
27,data-person-1-relationship,
27,data-person-1-image,M_Macri.png
27,data-person-1-viz-publish,52815807
27,data-person-1-comment,"Der Sprecher des Präsidenten sagt, Macri habe Fleg Trading Ltd. nicht als Vermögen deklariert, weil er keine Kapitalbeteiligung an der Firma besessen habe. Die Firma sei Teil des Familiengeschäftes gewesen, und das sei der Grund, warum Macri zu gewissen Zeiten als Direktor aufgeführt gewesen sei."
32,story-title,Der Ex-Oberbefehlshaber der venezolanischen Armee
32,story-subtitle,Víctor Cruz Weffer
32,story-image-if-linked-person,
32,story-narrative,"Cruz Weffer war Aktionär von Univers Investments Ltd. Die Firma wurde im Jahr 2007 auf den Seychellen eingetragen. Er kaufte die Aktien der Offshore-Firma just einen Monat, nachdem Strafanzeige gegen ihn erhoben wurde. es handelte sich um Inhaberaktien, welche dazu verwendet werden, den Besitzer der Offshore-Strukturen zu verstecken. Das Unternehmen des Ex-Oberbefehlshabers der venezolanischen Armee wurde im Januar 2011 als inaktiv gemeldet."
32,story-narrative-summary,"Weffer erwarb eine Firma auf den Seychellen, nachdem gegen ihn Strafanzeige erhoben wurde"
32,story-biography,"Víctor Cruz Weffer war Oberbefehlshaber der venezolanischen Armee von Juli 2001 bis zu seiner Entlassung im Dezember 2001. Er wurde 2001 der Bestechung beschuldigt während seiner Zeit, als er Leiter eines 113-Millionen-Dollar-Sozialentwicklungsfonds war. Die Untersuchung gegen Weffer begann 2002. Im April 2007 reichte die Staatsanwaltschaft Strafanzeige wegen illegaler Bereicherung und mangelnder Offenlegung von finanziellen Interessen ein. Ausserdem hiess es, dass Weffer Hundertausende von Dollars im Ausland verstecke. 2011 wurde er freigesprochen. Der Fall wurde weiter gezogen und ist noch hängig."
32,story-category-code,2
32,story-priority,62
32,story-region-codes,2
32,story-country-1-code,VEN
32,story-country-1-name,Venezuela
32,story-document-1-title,
32,story-document-1-url,
32,data-person-1-name,Víctor Cruz Weffer
32,data-person-1-description-if-politician,Oberbefehlshaber der venezolanischen Streitkräfte (2001); Präsident des Nationalfonds für Städtebau (2000–2001)
32,data-person-1-relationship,
32,data-person-1-image,V_Cruz.png
32,data-person-1-viz-publish,70683d72
32,data-person-1-comment,"Cruz Weffer bestreitet, dass er von Univers Investments Ltd. Aktien gehabt habe. «Wenn man im Internet schaut, sieht man, dass die Seychellen eine afrikanische Inselgruppe sind, wo ich nie war. Deswegen ist es nicht möglich, dass ich dort ein Unternehmen registrieren konnte,» sagt er. «Sie können meine Auslandsreisen via Aussenministerium nachprüfen.»"
38,story-title,Der ehemalige stv. Bürgermeister der kasachischen Hauptstadt
38,story-subtitle,Nurali Aliyev
38,story-image-if-linked-person,Aliyev_Story.png
38,story-narrative,"Aliyev war von 2008 bis 2009, als er an der Spitze der staatlichen Bank von Kasachstan stand, Teilhaber der Firma Baltimore Alliance Inc, domiziliert auf den Britischen Jungferninseln (BVI). Die Firma handelte mit Jachten. Sie trat als Besitzerin, als Käuferin und Verkäuferin von Luxusbooten in Erscheinung. Im Jahr 2008, als Aliyev Teilhaber war, kaufte die Firma eine Yacht Namens Nomad, die von der Anwaltskanzlei Mossack Fonseca auf den BVI registriert wurde. Im Dezember 2015 besass Aliyev ferner die Firma Alba International Holdings Ltd., ebenfalls domiziliert auf den BVI. Er nutzte die Firma als Vehikel für verstecktes Konto auf Zypern. Schliesslich taucht Aliyev als administrativer Präsident der Fimra Greatex (Suisse) SA auf, die mit Rohstoffe handelt."
38,story-narrative-summary,"Aliyev war Teilheaber einer Firma, die Luxusjachten kaufte. Er besass eine Firma, die ein verstecktes Konto in Zypern hat."
38,story-biography,"Nurali Aliyev ist der ehemalige stellvertretende Bürgermeister von Astana, der Hauptstadt von Kasachstan. Zwischen 2008 und 2013 war er im Verwaltungsrat der staatlichen Bank von Kasachstan. Er ist der Enkel von Nursultan Nasarbajew, autoritärer Herrscher des Landes seit 1989. Aliyevs Vermögen wurde für das Jahr 2012 auf 200 Millionen Dollar geschätzt. Er wird als Nachfolger von Nasarbajew gehandelt."
38,story-category-code,2
38,story-priority,35
38,story-region-codes,6
38,story-country-1-code,KAZ
38,story-country-1-name,Kasachstan
38,story-document-1-title,Mossack Fonseca identifies Nurali Aliyev
38,story-document-2-title,Aliyev's passport
38,story-document-1-url,https://www.documentcloud.org/documents/2782968-Aliyev-Nuralidoc1.html
38,story-document-2-url,https://www.documentcloud.org/documents/2779612-Aliyev-Nuralidoc2.html
38,data-person-1-name,Nurali Aliyev
38,data-person-1-description-if-politician,Stellvertretende Bürgermeister von Astana (Dezember 2014 bis März 2016); stellvertretender Präsident des Verwaltungsrates der staatlichen Bank von Kasachstan (2008–2013)
38,data-person-1-relationship,
38,data-person-1-image,N_Aliyev.png
38,data-person-1-viz-publish,e60f3144
38,data-person-1-comment,Nurali Alijew hat auf Anfragen nicht reagiert.
41,story-title,Der Justitzminister Kambodschas
41,story-subtitle,Ang Vong Vathana
41,story-image-if-linked-person,
41,story-narrative,"Im Mai 2007 wurde Ang Vong Vathana zusammen mit vier Geschäftsleuten Teilhaber der Firma RCD International Limited, domiziliert auf den Britischen Jungferninseln. Als Beruf Vathanas wurde schriftlich «Justizminister» festgehalten. Es gibt jedoch keine Hinweise darauf, dass die Anwaltskanzlei Mossack Fonseca (MF) ihn als politisch exponierte Person geprüft hätte, was sie in seinem Fall hätte tun müssen."
41,story-narrative-summary,Ang Vong Vathana war als Justizminister mit vier Geschäftspartner Teilhaber einer versteckten Offshore-Firma. Er wurde offenbar von MF nicht geprüft.
41,story-biography,Ang Vong Vathana ist seit 2004 Justizminister von Kambodscha.
41,story-category-code,2
41,story-priority,41
41,story-region-codes,6
41,story-country-1-code,KHM
41,story-country-1-name,Kambodscha
41,story-document-1-title,
41,story-document-1-url,
41,data-person-1-name,Ang Vong Vathana
41,data-person-1-description-if-politician,Justizminister von Kambodscha (2004 bis heute)
41,data-person-1-relationship,
41,data-person-1-image,A_Vathana.png
41,data-person-1-viz-publish,014fe3bc
41,data-person-1-comment,Ein Sprecher des Justizministeriums: «Der Minister ist sehr beschäftigt und hat keine Zeit für einen Kommentar.»
42,story-title,Der Familienfreund des russischen Präsidenten
42,story-subtitle,Sergey Roldugin
42,story-image-if-linked-person,Roldugin_Story.png
42,story-narrative,"Sergei Roldugin war Besitzer von zwei Offshore-Firmen: Sonnette Overseas und International Media Overseas. Beide wurden von der Bank Rossija gesteuert, deren Führung gemäss US-Regierung die persönlichen Bankier von Wladimir Putin ist. Im März 2008 erhielten Sonnette Overseas und vier weitere Offshore-Firmen für fast ein Jahr grossen Einfluss auf Kamaz, den grössten russischen Lastwagenproduzenten. International Media Overseas kontrolliert die Firma Med Media Network, die ihrerseits 12,5 Prozent des Unternehmens Vi (vormalig Video International) besitzt. Vi ist der grösste Einkäufer von Fernsehwerbung im russischen Markt. Eine von der Bank Rossija gegründete Firma vergab an International Overseas Media für einen US-Dollar das Recht auf ein Darlehen von 200 Millionen Dollar."
42,story-narrative-summary,Roldugin erhielt via zwei Offshore-Firmen Einfluss auf einen Rüstungsbetrieb und auf die Medien.
42,story-biography,"Sergei Roldugin ist einer der engsten Freunde von Präsident Wladimir Putin. Als Jugendliche zogen beide durch St. Petersburg. Putin prügelte sich sogar für seinen Freund. Roldugin wurde Taufpate von Putins erster Tochter. Später gab Roldugin immer wieder Auskunft über das Privatleben des Präsidenten. Er ist Cellist und Dirigent und leitet heute das Haus der Musik von St. Petersburg. Der «New York Times» sagte er, er sei kein Geschäftsmann und besitze keine Millionen."
42,story-category-code,1
42,story-priority,17
42,story-region-codes,4
42,story-country-1-code,RUS
42,story-country-1-name,Russland
42,story-country-2-code,CHE
42,story-country-2-name,Schweiz
42,story-document-1-title,Rodulgin transfers shares in Sonnette
42,story-document-2-title,
42,story-document-1-url,https://www.documentcloud.org/documents/2782961-Roldugin-Sergeidoc1.html
42,story-document-2-url,
42,data-person-1-name,Sergey Roldugin
42,data-person-1-description-if-politician,
42,data-person-1-relationship,Enger Familienfreund
42,data-person-1-image,S_Roldugin.png
42,data-person-1-viz-publish,7dcc235e
42,data-person-1-comment,"Roldugin hat auf detaillierte Fragen nicht geantwortet. Reporter der ICIJ-Partnerorganisation OCCPR haben den Musiker nach einem Konzert kurz getroffen. Roldugin sagte, er brauche mehr Zeit für eine Antwort."
42,linked-person-name,Vladimir Putin
42,linked-person-description,Russischer Präsident (2000–2008 und 2012 bis heute); Premierminister von Russland (2008–2012)
42,linked-person-image,V_Putin.png
42,linked-person-association,A
42,linked-person-association-text,Sergey Roldugin
45,story-title,Der König von Saudiarabien
45,story-subtitle,Salman bin Abdulaziz bin Abdulrahman Al Saud
45,story-image-if-linked-person,
45,story-narrative,"Der König spielte eine nicht näher bekannte Rolle in der Firma Safason Corporation SPF S.A. von Luxemburg. Sie war Teilhaberin an zwei weiteren Firmen, die 2009, als al-Saud Gouverneur war, Hypotheken im Wert von insgesamt 34 Millionen Dollar für Luxusimmobilien in der Londoner City aufnahmen. Bei beiden Hypotheken ist vermerkt, dass sie «im Zusammenhang» mit al-Saud stehen würden. Ferner wird der König als «Hauptnutzer» einer Yacht namens Erga bezeichnet, die ebenfalls von einer Offshore-Firma registriert wurde."
45,story-narrative-summary,Offshore-Firmen die Luxusimmobilien in der Londoner City finanzieren stehen gemäss Dokumenten «im Zusammenhang» mit dem damaligen Gouverneur al-Saud.
45,story-biography,Salman bin Abdulaziz bin Abdulrahman al-Saud ist seit Januar 2015 König von Saudiarabien. Zuvor war er Verteidigungsminister und stellvertretender Ministerpräsident. Er ist seit 2012 offizieller Thronfolger. Vor 2011 war er Gouverneur der Hauptstadt-Provinz Riad.
45,story-category-code,0
45,story-priority,8
45,story-region-codes,6; 5
45,story-country-1-code,SAU
45,story-country-1-name,Saudiarabien
45,story-document-1-title,Inrow shareholder meeting approving execution of a mortgage loan
45,story-document-1-url,https://www.documentcloud.org/documents/2779042-King-Al-Saud-Salmandoc1.html
45,data-person-1-name,King Salman bin Abdulaziz bin Abdulrahman Al Saud
45,data-person-1-description-if-politician,König von Saudi Arabien (2015 bis heute); Kronprinz von Saudiarabien (2012–2015); Gouverneur der Provinz Riad (1963–2011)
45,data-person-1-relationship,
45,data-person-1-image,King_Al_Saud.png
45,data-person-1-viz-publish,9e0e0c85
45,data-person-1-comment,"King Salman hat auf Anfragen nicht reagiert, die über die Botschaft Saudiarabiens in den USA geschickt wurde."
46,story-title,Der Sohn des Vizepräsidenten von Honduras
46,story-subtitle,César Rosenthal
46,story-image-if-linked-person,Rosenthal_Story.png
46,story-narrative,"César Rosenthal war der alleinige Aktionär und Präsident der Firma Renton Managment SA. Die Firma wurde Februar 2014 in Panama eingetragen, um ein Flugzeug zu kaufen. Oktober 2015 wurde das Flugzeug konfisziert und von der Staatsanwaltschaft in Guatemala wegen Drogenhandels inspiziert. Dabei kam nichts Illegales zum Vorschein. Der Pilot sagte den lokalen Behörden, dass das Flugzeug auf Anweisungen des Inhabers von Honduras nach Guatemala gebracht worden sei. Es sei Teil einer Rückzahlung für eine Schuld von über 2 Millionen Dollar. Einige Tage zuvor hatten US-Staatsanwälte drei Verwandte von César Rosenthals wegen Geldwäscherei für den organisierten Drogenhandel angeklagt: Seinen Vater Jaime, Bruder Yani, der früher Minister war, und seinen Cousin Yankel, der selbst einmal Minister für Investitionen war. Jaime Rosenthal sagte gegenüber Bloomberg, dass die Anschuldigungen «falsch» seien."
46,story-narrative-summary,"Die Offshore-Firma von Rosenthal besitzt ein Flugzeug, das wegen Verdachts auf Drogenschmuggel beschlagnahmt wurde"
46,story-biography,"César Rosenthal ist der Leiter von Cable Color SA. Er ist der Sohn von Jaime Rosenthal, einem der reichsten Geschäftsleute und ehemaligen Vizepräsident von Honduras. Die Staatsanwaltschaft ermittelte gegen Rosenthal senior wegen Steuerhinterziehung. Ausserdem haben die USA 2016 Honduras um seine Auslieferung gebeten. Er steht im Verdacht, Geld für Drogenhändler gewaschen zu haben."
46,story-category-code,3
46,story-priority,68
46,story-region-codes,2
46,story-country-1-code,HND
46,story-country-1-name,Honduras
46,story-document-1-title,Rosenthal is president and director of Renton Management
46,story-document-2-title,
46,story-document-1-url,https://www.documentcloud.org/documents/2779675-Rosenthal-Cesardoc2.html
46,story-document-2-url,
46,data-person-1-name,César Rosenthal
46,data-person-1-description-if-politician,
46,data-person-1-relationship,Sohn
46,data-person-1-image,C_Rosenthal.png
46,data-person-1-viz-publish,39fb340f
46,data-person-1-comment,Rosenthal hat auf Anfragen nicht reagiert.
46,linked-person-name,Jaime Rosenthal
46,linked-person-description,Vizepräsident von Honduras (1986–1989); Mitglied des Nationalkongress (2002–2006)
46,linked-person-image,J_Rosenthal.png
46,linked-person-association,R
46,linked-person-association-text,César Rosenthal
47,story-title,Der Cousin des syrischen Präsidenten
47,story-subtitle,Rami and Hafez Makhlouf
47,story-image-if-linked-person,Makhlouf_Story.png
47,story-narrative,"1998 nutzte Rami Makhlouf die Firma Polter Investments Inc., um mit jordanischen Anlegern in die syrische Telekommunikation zu investieren. 2002 war er Mitgründer von SyriaTel, einem syrischen Mobilfunkunternehmen. Er persönlich besass 10 Prozent der Aktien und hielt weitere 63 Prozent durch eine Offshore-Firma namens Drex Technologies S.A., domiziliert auf den Britische Jungferninseln (BVI). 2002 wurde Rami in Wien von seinen SyriaTel-Investoren verklagt. Ab Februar 2011 begannen Mitarbeiter der Anwaltskanzlei Mossack Fonseca per E-Mail über die Bestechungs- und Korruptionsvorwürfe und die Sanktionen des US-Finanzministeriums gegen die Makhlouf-Familie zu diskutieren. Im Juni des gleichen Jahres schrieb die BVI-Finanzermittlung an Mossack Fonseca wegen der Untersuchungen mit Verdacht auf Geldwäsche betreffend der Firma Drex Technologies S.A. Das führte dazu, dass Mossack Fonseca die Beziehungen zu Makhloufs Familienfirmen kappte."
47,story-narrative-summary,Firmen hielten eine grosse Palette an Beteiligungen für die Brüder
47,story-biography,"Die Brüder Rami und Hafez Makhlouf haben dank der familiären Verbindung zu ihrem Cousin und heutigen syrischen Präsidenten Bashar al-Assad ein Vermögen zusammengetragen. Während Jahren musste jede ausländische Firma, die Geschäfte in Syrien machen wollte, erst eine Erlaubnis von Rami erhalten. Er kontrollierte die wirtschaftlichen Schlüsselsektoren wie Öl und Telekommunikation. Der verantwortliche für Syriens Nachrichten- und Sicherheitsapparates Hafez soll damals seinem älteren Bruder geholfen haben, die geschäftliche Konkurrenz einzuschüchtern. Beide Brüder stehen heute wegen ihre Rolle bei Assads gewaltsamen Vorgehen gegen die Pro-demokratischen Demonstranten ganz oben auf den internationalen Sanktionslisten. Trotzdem schaffte es Hafez, vier Millionen Dollar von Schweizer Konten freizubekommen. Hafez verlor seinen Sicherheitsposten 2014 inmitten von Gerüchten um einen Kleinkrieg im Regim. Heute soll er sich in Weissrussland aufhalten."
47,story-category-code,1
47,story-priority,18
47,story-region-codes,6; 5
47,story-country-1-code,SYR
47,story-country-1-name,Arabische Republik Syrien
47,story-document-1-title,Hafez Maklouf appointed director
47,story-document-2-title,Mossack Fonseca resigns as agent
47,story-document-3-title,Owner Rami Makhlouf asks directors to grant him power of attorney for two companies
47,story-document-4-title,Rami Makhlouf's passport
47,story-document-5-title,Certificate of incumbency for Drex
47,story-document-6-title,Share certificate for Dorling
47,story-document-7-title,Power of attorney for Dorling
47,story-document-8-title,Power of attorney for Lorie
47,story-document-1-url,https://www.documentcloud.org/documents/2779676-Makhlouf-Rami-Hafezdoc2.html
47,story-document-2-url,https://www.documentcloud.org/documents/2779677-Makhlouf-Rami-Hafezdoc3.html
47,story-document-3-url,https://www.documentcloud.org/documents/2779679-Makhlouf-Rami-Hafezdoc4.html
47,story-document-4-url,https://www.documentcloud.org/documents/2782815-Makhlouf-Rami-Hafezdoc5.html
47,story-document-5-url,https://www.documentcloud.org/documents/2779683-Makhlouf-Rami-Hafezdoc6.html
47,story-document-6-url,https://www.documentcloud.org/documents/2779684-Makhlouf-Rami-Hafezdoc7.html
47,story-document-7-url,https://www.documentcloud.org/documents/2779685-Makhlouf-Rami-Hafezdoc8.html
47,story-document-8-url,https://www.documentcloud.org/documents/2779686-Makhlouf-Rami-Hafezdoc9.html
47,data-person-1-name,Rami Makhlouf
47,data-person-1-description-if-politician,
47,data-person-1-relationship,Cousin
47,data-person-1-image,R_Makhlouf.png
47,data-person-1-viz-publish,a5213c61
47,data-person-1-comment,Hafez and Rami Makhlouf did not respond to repeated requests for comment.
47,data-person-2-name,Hafez Makhlouf
47,data-person-2-description-if-politician,"Chef der Damaskus-Abteilung des zivilen Nachrichtendienstes (Idarat al-Amn al-Amm, 2008–2014)"
47,data-person-2-relationship,Cousin
47,data-person-2-image,H_Makhlouf.png
47,data-person-2-viz-publish,a5213c61
47,data-person-2-comment,Hafez and Rami Makhlouf haben auf Anfragen nicht reagiert.
47,linked-person-name,Bashar Assad
47,linked-person-description,Präsident von Syrien (2000 bis heute)
47,linked-person-image,B_Assad.png
47,linked-person-association,R
47,linked-person-association-text,Rami and Hafez Makhlouf
48,story-title,Der Ex-Finanzminister von Buenos Aires
48,story-subtitle,Néstor Grindetti
48,story-image-if-linked-person,
48,story-narrative,"Grindetti hatte von 2010 bis 2013, als er Finanzminister von Buenos Aires war, eine Handlungsvollmacht für die Firma Mercier International SA, domiziliert in Panama. Diese Offshore-Firma besass Bankkonten bei einer Schweizer Privatbank. Wem die Firma Mercier gehört, ist unbekannt, denn sie gab nur Inhaberaktien heraus, die demjenigen gehören, der die Aktien physisch besitzt. Solche Konstruktionen werden in der Regel gewählt, um Besitzverhältnisse zu verschleiern. Laut Recherchen des ICIJ hatte Néstor Grindetti weder seine Handlungsvollmacht noch das Schweizer Bankkonto deklariert, als er jährlich über seine Vermögenssituation Rechenschaft ablegen musste."
48,story-narrative-summary,Grindetti hatte eine Handlungsvollmacht für eine Offshore-Firma mit einem Schweizer Bankkonto. Er deklarierte weder die Firma noch das Bankkonto.
48,story-biography,"Néstor Grindetti war von 2007 bis 2015 Finanzminister der Stadt Buenos Aires, damals unter Bürgermeister Mauricio Macri, dem heutigen Präsidenten von Argentinien. Grindetti hat seit 2001 enge Geschäftsbeziehungen zum heutigen Präsidenten."
48,story-category-code,2
48,story-priority,40
48,story-region-codes,2
48,story-country-1-code,ARG
48,story-country-1-name,Argentinien
48,story-document-1-title,Resolution given Grindetti control of Swiss bank account
48,story-document-1-url,https://www.documentcloud.org/documents/2782939-Grindetti-Nestordoc1r.html
48,data-person-1-name,Néstor Grindetti
48,data-person-1-description-if-politician,Bürgermeister von Lanus in Argentinien (2015 bis heute); Finanzminister der Stadt Buenos Aires (2007–2015)
48,data-person-1-relationship,
48,data-person-1-image,N_Grindetti.png
48,data-person-1-viz-publish,f732f44a
48,data-person-1-comment,"Néstor Grindetti sagte, er würde nicht antworten, weil er vor «grossen politischen Herausforderungen» stehen würde, und er deshalb keine Zeit habe zu reagieren."
49,story-title,Der Premierminister von Island
49,story-subtitle,Sigmundur Davíð Gunnlaugsson
49,story-image-if-linked-person,
